id,reservationid,orderid,crmid,timestamp,orderType,productsku,hotelCheckInUnix,hotelCheckOutUnix,hotelCheckInTS,hotelCheckOutTS,hotelName,hotelChain,hotelLocation,hotelRoomType,hotelRoomCount,hotelGuestAdultCount,hotelGuestChildCount,hotelNightCount,hotelRoomPrice,hotelFinalPrice
c38ad292-53c8-11ea-a4a2-b88a60e194fb,OJZ-PZXM,orderid:441381,crmid:7723598187,2019-12-19T08:14:10.000Z,call center,prd1119,1578903250,1579335250,2020-01-13T08:14:10+00:00,2020-01-18T08:14:10+00:00,Hospitality Inn: Turin,Hospitality Inn,Turin,standard,1,1,2,5,153.32,766.6
c38ad293-53c8-11ea-9277-b88a60e194fb,OYX-RS4O,orderid:106072,crmid:5319537429,2019-12-18T17:09:56.000Z,kiosk,prd1112,1576861796,1577034596,2019-12-20T17:09:56+00:00,2019-12-22T17:09:56+00:00,Aspen Heights: Birmingham,Aspen Heights,Birmingham,premium,1,1,0,2,144.19,288.38
c38af908-53c8-11ea-9a2c-b88a60e194fb,1ZX-185J,orderid:986717,crmid:6446115893,2019-12-06T14:10:02.000Z,call center,prd1130,1577110202,1577715002,2019-12-23T14:10:02+00:00,2019-12-30T14:10:02+00:00,Blue Reef Resort: Bremen,Blue Reef Resort,Bremen,standard,1,1,0,7,115.41,807.87
c38b20d2-53c8-11ea-b81b-b88a60e194fb,NSS-EOHI,orderid:536239,crmid:5902992690,2019-12-06T00:56:53.000Z,kiosk,prd1159,1576025813,1576630613,2019-12-11T00:56:53+00:00,2019-12-18T00:56:53+00:00,Family Fun Hotels: Detroit,Family Fun Hotels,Detroit,standard,1,1,0,7,140.47,983.29
c38b20d3-53c8-11ea-9443-b88a60e194fb,1WI-DLC2,orderid:611388,crmid:8523696299,2019-12-10T21:38:28.000Z,call center,prd1057,1578346708,1579642708,2020-01-06T21:38:28+00:00,2020-01-21T21:38:28+00:00,Admiralty Plaza: Mumbai,Admiralty Plaza,Mumbai,standard,1,1,0,15,112.73,1690.95
c38b47dc-53c8-11ea-b3d1-b88a60e194fb,HSX-JRRU,orderid:953658,crmid:9425446479,2020-01-14T05:22:04.000Z,call center,prd1146,1580880124,1581830524,2020-02-05T05:22:04+00:00,2020-02-16T05:22:04+00:00,Restful Nights: San Jose,Restful Nights,San Jose,standard,1,1,2,11,110.71,1217.81
c38b47dd-53c8-11ea-b788-b88a60e194fb,VR4-EOKR,orderid:463734,crmid:9756522489,2019-12-18T13:13:37.000Z,website,prd1154,1578316417,1579180417,2020-01-06T13:13:37+00:00,2020-01-16T13:13:37+00:00,Blue Reef Resort: Seattle,Blue Reef Resort,Seattle,standard,1,1,0,10,122.31,1223.1
c38b6ed8-53c8-11ea-a93c-b88a60e194fb,VEY-SZNK,orderid:799282,crmid:7413934706,2019-12-31T01:05:18.000Z,website,prd1005,1580000718,1580346318,2020-01-26T01:05:18+00:00,2020-01-30T01:05:18+00:00,Sapphire Suites: Los Angeles,Sapphire Suites,Los Angeles,premium,1,1,0,4,147.74,590.96
c38b6ed9-53c8-11ea-85a9-b88a60e194fb,AV9-UJ9G,orderid:691821,crmid:5259298604,2019-12-18T19:28:26.000Z,website,prd1004,1576870106,1577129306,2019-12-20T19:28:26+00:00,2019-12-23T19:28:26+00:00,Aspen Heights: Boulder,Aspen Heights,Boulder,premium,1,1,0,3,114.53,343.59
c38b95de-53c8-11ea-abcc-b88a60e194fb,OGC-90O8,orderid:812909,crmid:5142518830,2019-12-04T23:15:38.000Z,website,prd1115,1575674138,1575933338,2019-12-06T23:15:38+00:00,2019-12-09T23:15:38+00:00,Nesting Box Inn: Cologne,Nesting Box Inn,Cologne,premium,1,1,0,3,139.29,417.87
c38b95df-53c8-11ea-96c6-b88a60e194fb,EFA-ULRD,orderid:263957,crmid:5449256261,2020-01-04T16:02:50.000Z,mobile,prd1053,1579536170,1580313770,2020-01-20T16:02:50+00:00,2020-01-29T16:02:50+00:00,Sapphire Suites: Cleveland,Sapphire Suites,Cleveland,standard,1,1,0,9,94.99,854.91
c38bbcfa-53c8-11ea-be57-b88a60e194fb,TMQ-JUGU,orderid:374981,crmid:7379394887,2019-12-23T03:37:25.000Z,website,prd1009,1577158645,1577245045,2019-12-24T03:37:25+00:00,2019-12-25T03:37:25+00:00,Admiralty Plaza: San Antonio,Admiralty Plaza,San Antonio,luxury,1,1,0,1,354.06,354.06
c38bbcfb-53c8-11ea-9ef5-b88a60e194fb,CSJ-JINW,orderid:976024,crmid:3237465596,2019-12-18T18:12:00.000Z,website,prd1131,1577383920,1578075120,2019-12-26T18:12:00+00:00,2020-01-03T18:12:00+00:00,Hospitality Inn: Sheffield,Hospitality Inn,Sheffield,presidential-suite,1,1,0,8,837.11,6696.88
c38be41e-53c8-11ea-b522-b88a60e194fb,2A2-PP07,orderid:970058,crmid:7958562457,2020-01-21T11:42:25.000Z,website,prd1076,1579693345,1579952545,2020-01-22T11:42:25+00:00,2020-01-25T11:42:25+00:00,Aspen Heights: Bogota,Aspen Heights,Bogota,presidential-suite,1,1,0,3,913.84,2741.52
c38be41f-53c8-11ea-9461-b88a60e194fb,KGQ-ZMNB,orderid:130017,crmid:4866447309,2020-01-01T13:50:09.000Z,website,prd1177,1579873809,1580565009,2020-01-24T13:50:09+00:00,2020-02-01T13:50:09+00:00,Admiralty Plaza: Raleigh,Admiralty Plaza,Raleigh,premium,1,1,0,8,179.24,1433.92
c38c0b34-53c8-11ea-8987-b88a60e194fb,RFA-UHVL,orderid:407818,crmid:1345229480,2019-12-26T19:44:54.000Z,kiosk,prd1016,1579290294,1579895094,2020-01-17T19:44:54+00:00,2020-01-24T19:44:54+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,premium,1,1,0,7,174.43,1221.01
c38c0b35-53c8-11ea-80de-b88a60e194fb,OZC-33ZX,orderid:734932,crmid:9411344434,2020-01-05T09:58:45.000Z,website,prd1160,1580464725,1580810325,2020-01-31T09:58:45+00:00,2020-02-04T09:58:45+00:00,Aspen Heights: Nashville,Aspen Heights,Nashville,standard,1,1,1,4,127.67,510.68
c38c3224-53c8-11ea-aa65-b88a60e194fb,WMK-DDK9,orderid:406966,crmid:6202990790,2020-02-08T08:31:37.000Z,mobile,prd1046,1582792297,1583483497,2020-02-27T08:31:37+00:00,2020-03-06T08:31:37+00:00,Blue Reef Resort: Virginia Beach,Blue Reef Resort,Virginia Beach,premium,1,1,3,8,142.68,1141.44
c38c57f4-53c8-11ea-9fe3-b88a60e194fb,CLC-5DCC,orderid:428946,crmid:8435646755,2019-12-14T19:39:25.000Z,website,prd1026,1576438765,1576611565,2019-12-15T19:39:25+00:00,2019-12-17T19:39:25+00:00,Restful Nights: Nashville,Restful Nights,Nashville,premium,1,1,0,2,146.19,292.38
c38c57f5-53c8-11ea-914d-b88a60e194fb,AKX-CIMS,orderid:284916,crmid:8435646755,2019-12-18T00:00:00.000Z,call center,prd1157,1576713600,1576800000,2019-12-19T00:00:00+00:00,2019-12-20T00:00:00+00:00,Grandeur Hotels: Boston,Grandeur Hotels,Boston,standard,1,1,0,1,141.95,141.95
c38c7f02-53c8-11ea-aa87-b88a60e194fb,UEH-R3G9,orderid:687092,crmid:6843660824,2020-02-09T20:53:08.000Z,kiosk,prd1136,1583268788,1584564788,2020-03-03T20:53:08+00:00,2020-03-18T20:53:08+00:00,Aspen Heights: Osaka,Aspen Heights,Osaka,standard,1,1,0,15,159.88,2398.2
c38c7f03-53c8-11ea-9350-b88a60e194fb,01U-OV42,orderid:439761,crmid:5817063084,2020-01-07T16:40:11.000Z,kiosk,prd1184,1578933611,1579279211,2020-01-13T16:40:11+00:00,2020-01-17T16:40:11+00:00,Aspen Heights: Arlington,Aspen Heights,Arlington,premium,1,1,0,4,109.31,437.24
c38ca766-53c8-11ea-a49d-b88a60e194fb,QBW-VOKO,orderid:954369,crmid:1176014485,2020-02-01T02:24:38.000Z,call center,prd1165,1582424678,1582511078,2020-02-23T02:24:38+00:00,2020-02-24T02:24:38+00:00,Admiralty Plaza: Louisville,Admiralty Plaza,Louisville,standard,1,1,0,1,119.5,119.5
c38ca767-53c8-11ea-8e53-b88a60e194fb,GTC-K3IG,orderid:275567,crmid:9277001178,2020-01-17T15:33:05.000Z,kiosk,prd1142,1580830385,1581867185,2020-02-04T15:33:05+00:00,2020-02-16T15:33:05+00:00,Blue Reef Resort: Philadelphia,Blue Reef Resort,Philadelphia,standard,1,1,1,12,105.46,1265.52
c38cce78-53c8-11ea-9942-b88a60e194fb,YDW-P3P8,orderid:270270,crmid:1120890639,2019-12-30T01:17:27.000Z,call center,prd1136,1579742247,1580347047,2020-01-23T01:17:27+00:00,2020-01-30T01:17:27+00:00,Aspen Heights: Osaka,Aspen Heights,Osaka,standard,1,1,0,7,107.97,755.79
c38cf570-53c8-11ea-9f9d-b88a60e194fb,VSX-BZUY,orderid:739415,crmid:8097167254,2019-12-03T19:38:48.000Z,website,prd1141,1576006728,1576438728,2019-12-10T19:38:48+00:00,2019-12-15T19:38:48+00:00,Admiralty Plaza: Phoenix,Admiralty Plaza,Phoenix,premium,1,1,0,5,137.66,688.3
c38cf571-53c8-11ea-af11-b88a60e194fb,KKN-EFEF,orderid:703727,crmid:1414226689,2020-01-18T20:38:46.000Z,call center,prd1183,1580157526,1580675926,2020-01-27T20:38:46+00:00,2020-02-02T20:38:46+00:00,Family Fun Hotels: Tulsa,Family Fun Hotels,Tulsa,standard,1,1,3,6,114.77,688.62
c38d1c8a-53c8-11ea-b267-b88a60e194fb,1C3-UPKP,orderid:880815,crmid:2258600778,2020-01-21T03:07:38.000Z,kiosk,prd1058,1580267258,1581390458,2020-01-29T03:07:38+00:00,2020-02-11T03:07:38+00:00,Blue Reef Resort: Delhi,Blue Reef Resort,Delhi,premium,1,1,0,13,134.19,1744.47
c38d1c8b-53c8-11ea-ae60-b88a60e194fb,9SB-0BPH,orderid:159160,crmid:4510077671,2020-01-25T16:13:50.000Z,kiosk,prd1009,1580055230,1580141630,2020-01-26T16:13:50+00:00,2020-01-27T16:13:50+00:00,Admiralty Plaza: San Antonio,Admiralty Plaza,San Antonio,standard,1,1,0,1,143.38,143.38
c38d438c-53c8-11ea-b801-b88a60e194fb,GR3-HUDN,orderid:556124,crmid:1022839538,2020-01-01T07:10:29.000Z,kiosk,prd1129,1580022629,1580713829,2020-01-26T07:10:29+00:00,2020-02-03T07:10:29+00:00,Admiralty Plaza: Helsinki,Admiralty Plaza,Helsinki,premium,1,1,0,8,150.84,1206.72
c38d438d-53c8-11ea-bd0d-b88a60e194fb,RPL-VHX1,orderid:143935,crmid:1504979302,2019-12-22T13:19:55.000Z,kiosk,prd1197,1579353595,1579871995,2020-01-18T13:19:55+00:00,2020-01-24T13:19:55+00:00,Sapphire Suites: London,Sapphire Suites,London,premium,1,1,1,6,187.54,1125.24
c38d6ab0-53c8-11ea-90b5-b88a60e194fb,RHB-EEDZ,orderid:352642,crmid:4399741846,2020-02-06T16:00:17.000Z,call center,prd1166,1581436817,1581955217,2020-02-11T16:00:17+00:00,2020-02-17T16:00:17+00:00,Blue Reef Resort: Baltimore,Blue Reef Resort,Baltimore,standard,1,1,1,6,134.22,805.32
c38d6ab1-53c8-11ea-b733-b88a60e194fb,JWC-B7XB,orderid:987817,crmid:3390565290,2019-12-03T06:00:52.000Z,website,prd1197,1575439252,1575612052,2019-12-04T06:00:52+00:00,2019-12-06T06:00:52+00:00,Sapphire Suites: London,Sapphire Suites,London,standard,1,1,0,2,151.21,302.42
c38d91ae-53c8-11ea-95be-b88a60e194fb,7MO-UFMC,orderid:696352,crmid:3107437738,2019-12-20T03:56:41.000Z,website,prd1135,1578974201,1579579001,2020-01-14T03:56:41+00:00,2020-01-21T03:56:41+00:00,Family Fun Hotels: Vancouver,Family Fun Hotels,Vancouver,standard,1,1,1,7,112.17,785.19
c38d91af-53c8-11ea-bdb0-b88a60e194fb,S1W-6LAC,orderid:206869,crmid:3103216575,2020-01-14T15:45:54.000Z,kiosk,prd1100,1579103154,1579362354,2020-01-15T15:45:54+00:00,2020-01-18T15:45:54+00:00,Aspen Heights: Misk,Aspen Heights,Misk,luxury,1,1,0,3,355.56,1066.68
c38db8de-53c8-11ea-b46a-b88a60e194fb,EE0-QJDR,orderid:254155,crmid:5012593292,2020-02-13T22:45:46.000Z,kiosk,prd1190,1581806746,1581979546,2020-02-15T22:45:46+00:00,2020-02-17T22:45:46+00:00,Blue Reef Resort: Aurora,Blue Reef Resort,Aurora,luxury,1,1,0,2,301.07,602.14
c38db8df-53c8-11ea-b734-b88a60e194fb,NXE-5S3G,orderid:176533,crmid:5012593292,2020-02-18T00:00:00.000Z,call center,prd1086,1582070400,1582156800,2020-02-19T00:00:00+00:00,2020-02-20T00:00:00+00:00,Restful Nights: Johannesburg,Restful Nights,Johannesburg,standard,1,1,0,1,177.05,177.05
c38ddfd0-53c8-11ea-95d3-b88a60e194fb,7WH-EFNJ,orderid:277433,crmid:7043108537,2019-12-22T14:25:32.000Z,call center,prd1153,1579443932,1579616732,2020-01-19T14:25:32+00:00,2020-01-21T14:25:32+00:00,Admiralty Plaza: Charlotte,Admiralty Plaza,Charlotte,standard,1,1,0,2,144.82,289.64
c38e06de-53c8-11ea-9c4d-b88a60e194fb,5JA-TXEJ,orderid:615699,crmid:3545221223,2019-12-17T20:01:59.000Z,mobile,prd1093,1578859319,1579636919,2020-01-12T20:01:59+00:00,2020-01-21T20:01:59+00:00,Admiralty Plaza: Yokohama,Admiralty Plaza,Yokohama,standard,1,1,2,9,149.36,1344.24
c38e06df-53c8-11ea-82ae-b88a60e194fb,FJW-2JMT,orderid:116542,crmid:7883488758,2020-01-09T22:30:23.000Z,call center,prd1070,1580682623,1581373823,2020-02-02T22:30:23+00:00,2020-02-10T22:30:23+00:00,Blue Reef Resort: Jakarta,Blue Reef Resort,Jakarta,standard,1,1,0,8,154.48,1235.84
c38e2d36-53c8-11ea-95e6-b88a60e194fb,IRD-IIY3,orderid:107420,crmid:6609513170,2020-01-22T21:03:46.000Z,website,prd1035,1580763826,1581541426,2020-02-03T21:03:46+00:00,2020-02-12T21:03:46+00:00,Hospitality Inn: Tucson,Hospitality Inn,Tucson,standard,1,1,0,9,126.78,1141.02
c38e54fa-53c8-11ea-b7d7-b88a60e194fb,PJE-4QPL,orderid:575748,crmid:7967590291,2019-12-14T19:53:14.000Z,website,prd1157,1578081194,1579204394,2020-01-03T19:53:14+00:00,2020-01-16T19:53:14+00:00,Grandeur Hotels: Boston,Grandeur Hotels,Boston,premium,1,1,0,13,172.84,2246.92
c38e54fb-53c8-11ea-8f33-b88a60e194fb,YON-OBYV,orderid:215885,crmid:9827715474,2020-01-29T11:15:26.000Z,kiosk,prd1021,1582629326,1582974926,2020-02-25T11:15:26+00:00,2020-02-29T11:15:26+00:00,Admiralty Plaza: Denver,Admiralty Plaza,Denver,premium,1,1,0,4,79.35,317.4
c38e7c34-53c8-11ea-97a2-b88a60e194fb,EZJ-FNGG,orderid:793967,crmid:1687012019,2019-12-02T11:45:15.000Z,kiosk,prd1009,1577274315,1578311115,2019-12-25T11:45:15+00:00,2020-01-06T11:45:15+00:00,Admiralty Plaza: San Antonio,Admiralty Plaza,San Antonio,premium,1,1,0,12,123.32,1479.84
c38e7c35-53c8-11ea-bf6e-b88a60e194fb,VKJ-IDKT,orderid:298985,crmid:9984741129,2020-01-12T14:00:25.000Z,website,prd1023,1579096825,1579615225,2020-01-15T14:00:25+00:00,2020-01-21T14:00:25+00:00,Hospitality Inn: Boston,Hospitality Inn,Boston,premium,1,1,0,6,129.89,779.34
c38ea328-53c8-11ea-a852-b88a60e194fb,DCT-TG9E,orderid:960771,crmid:2201243385,2020-02-07T08:14:00.000Z,website,prd1016,1582013640,1582272840,2020-02-18T08:14:00+00:00,2020-02-21T08:14:00+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,standard,1,1,3,3,136.86,410.58
c38ea329-53c8-11ea-bf2d-b88a60e194fb,DYN-CI8P,orderid:856197,crmid:9386912197,2020-01-08T02:48:13.000Z,kiosk,prd1129,1579056493,1579574893,2020-01-15T02:48:13+00:00,2020-01-21T02:48:13+00:00,Admiralty Plaza: Helsinki,Admiralty Plaza,Helsinki,standard,1,1,0,6,165.73,994.38
c38eca12-53c8-11ea-b610-b88a60e194fb,VEB-MHKL,orderid:879541,crmid:3265411469,2020-01-20T02:02:43.000Z,kiosk,prd1016,1579831363,1580436163,2020-01-24T02:02:43+00:00,2020-01-31T02:02:43+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,standard,1,1,0,7,118.84,831.88
c38ef140-53c8-11ea-b08e-b88a60e194fb,D51-JTOA,orderid:259488,crmid:7525072889,2020-02-06T15:45:27.000Z,kiosk,prd1009,1582559127,1582991127,2020-02-24T15:45:27+00:00,2020-02-29T15:45:27+00:00,Admiralty Plaza: San Antonio,Admiralty Plaza,San Antonio,standard,1,1,0,5,142.24,711.2
c38ef141-53c8-11ea-8ead-b88a60e194fb,SAD-Y38C,orderid:763669,crmid:8126285657,2019-12-29T13:37:13.000Z,kiosk,prd1184,1577885833,1577972233,2020-01-01T13:37:13+00:00,2020-01-02T13:37:13+00:00,Aspen Heights: Arlington,Aspen Heights,Arlington,standard,1,1,0,1,114.81,114.81
c38f1874-53c8-11ea-8b72-b88a60e194fb,WSL-L8Z9,orderid:971556,crmid:1179317212,2019-12-19T11:37:36.000Z,website,prd1197,1578829056,1579261056,2020-01-12T11:37:36+00:00,2020-01-17T11:37:36+00:00,Sapphire Suites: London,Sapphire Suites,London,premium,1,1,0,5,113.9,569.5
c38f3f64-53c8-11ea-9be8-b88a60e194fb,73K-CACM,orderid:439556,crmid:9107069530,2020-01-28T11:08:19.000Z,mobile,prd1005,1580555299,1580641699,2020-02-01T11:08:19+00:00,2020-02-02T11:08:19+00:00,Sapphire Suites: Los Angeles,Sapphire Suites,Los Angeles,standard,1,1,0,1,174.7,174.7
c38f3f65-53c8-11ea-a825-b88a60e194fb,DKD-EQBP,orderid:210626,crmid:9994530747,2019-12-03T16:26:36.000Z,website,prd1033,1577204796,1578327996,2019-12-24T16:26:36+00:00,2020-01-06T16:26:36+00:00,Admiralty Plaza: Milwaukee,Admiralty Plaza,Milwaukee,standard,1,1,0,13,156.58,2035.54
c38f6676-53c8-11ea-a372-b88a60e194fb,8IC-6SYB,orderid:693805,crmid:5632362503,2020-02-04T20:50:51.000Z,mobile,prd1155,1581022251,1581281451,2020-02-06T20:50:51+00:00,2020-02-09T20:50:51+00:00,Hospitality Inn: Denver,Hospitality Inn,Denver,standard,1,1,0,3,123.65,370.95
c38f6677-53c8-11ea-bc7a-b88a60e194fb,P9N-898Z,orderid:711849,crmid:8046737211,2020-01-17T16:06:07.000Z,call center,prd1148,1581782767,1582387567,2020-02-15T16:06:07+00:00,2020-02-22T16:06:07+00:00,Aspen Heights: Jacksonville,Aspen Heights,Jacksonville,standard,1,1,0,7,134.55,941.85
c38f8d8a-53c8-11ea-8e44-b88a60e194fb,XMF-WQ8G,orderid:184619,crmid:9131856758,2019-12-09T23:19:11.000Z,website,prd1141,1576538351,1577056751,2019-12-16T23:19:11+00:00,2019-12-22T23:19:11+00:00,Admiralty Plaza: Phoenix,Admiralty Plaza,Phoenix,standard,1,1,0,6,160.98,965.88
c38fb34c-53c8-11ea-8885-b88a60e194fb,MBR-EIVN,orderid:155593,crmid:4873335019,2019-12-18T11:27:40.000Z,mobile,prd1098,1578655660,1578742060,2020-01-10T11:27:40+00:00,2020-01-11T11:27:40+00:00,Restful Nights: Kiev,Restful Nights,Kiev,standard,1,1,0,1,150.98,150.98
c38fb34d-53c8-11ea-9583-b88a60e194fb,GHJ-7Z74,orderid:755724,crmid:2698491067,2019-12-10T09:55:15.000Z,kiosk,prd1155,1577613315,1578304515,2019-12-29T09:55:15+00:00,2020-01-06T09:55:15+00:00,Hospitality Inn: Denver,Hospitality Inn,Denver,standard,1,1,0,8,141.44,1131.52
c38fdbae-53c8-11ea-8dde-b88a60e194fb,NJA-5D65,orderid:452232,crmid:8910562115,2020-01-07T20:02:52.000Z,mobile,prd1033,1580241772,1580760172,2020-01-28T20:02:52+00:00,2020-02-03T20:02:52+00:00,Admiralty Plaza: Milwaukee,Admiralty Plaza,Milwaukee,standard,1,1,0,6,180.7,1084.2
c38fdbaf-53c8-11ea-95db-b88a60e194fb,IC3-6QQH,orderid:140830,crmid:7652339145,2020-01-05T06:32:26.000Z,call center,prd1021,1580797946,1581661946,2020-02-04T06:32:26+00:00,2020-02-14T06:32:26+00:00,Admiralty Plaza: Denver,Admiralty Plaza,Denver,standard,1,1,1,10,80.24,802.4
c39002ae-53c8-11ea-a893-b88a60e194fb,FVX-QDGI,orderid:854150,crmid:8150295134,2020-02-16T16:45:17.000Z,mobile,prd1070,1584204317,1584636317,2020-03-14T16:45:17+00:00,2020-03-19T16:45:17+00:00,Blue Reef Resort: Jakarta,Blue Reef Resort,Jakarta,standard,1,1,0,5,174.8,874.0
c39002af-53c8-11ea-a3ff-b88a60e194fb,OIG-GSRN,orderid:543865,crmid:9765552808,2020-02-05T03:53:47.000Z,mobile,prd1052,1580961227,1581134027,2020-02-06T03:53:47+00:00,2020-02-08T03:53:47+00:00,Aspen Heights: Wichita,Aspen Heights,Wichita,standard,1,1,0,2,131.41,262.82
c39029d8-53c8-11ea-94b5-b88a60e194fb,MQU-ISQX,orderid:911868,crmid:2975941934,2019-12-04T00:57:38.000Z,mobile,prd1184,1577235458,1578013058,2019-12-25T00:57:38+00:00,2020-01-03T00:57:38+00:00,Aspen Heights: Arlington,Aspen Heights,Arlington,premium,1,1,0,9,137.46,1237.14
c39029d9-53c8-11ea-80f8-b88a60e194fb,LNQ-4NFE,orderid:963993,crmid:1544195452,2019-12-17T09:42:37.000Z,website,prd1050,1576662157,1577007757,2019-12-18T09:42:37+00:00,2019-12-22T09:42:37+00:00,Restful Nights: Arlington,Restful Nights,Arlington,premium,1,1,0,4,116.6,466.4
c3905100-53c8-11ea-af8b-b88a60e194fb,JLI-9ETM,orderid:868610,crmid:7338521381,2020-02-08T09:05:04.000Z,website,prd1159,1581843904,1582362304,2020-02-16T09:05:04+00:00,2020-02-22T09:05:04+00:00,Family Fun Hotels: Detroit,Family Fun Hotels,Detroit,standard,1,1,0,6,138.48,830.88
c39077f4-53c8-11ea-9d02-b88a60e194fb,KE6-RG5G,orderid:771080,crmid:8387829668,2020-01-15T03:21:28.000Z,mobile,prd1100,1580959288,1581391288,2020-02-06T03:21:28+00:00,2020-02-11T03:21:28+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,0,5,171.42,857.1
c39077f5-53c8-11ea-a3b0-b88a60e194fb,RLU-L13S,orderid:169305,crmid:5557901905,2020-01-14T08:46:22.000Z,call center,prd1189,1581324382,1582274782,2020-02-10T08:46:22+00:00,2020-02-21T08:46:22+00:00,Admiralty Plaza: Bakersfield,Admiralty Plaza,Bakersfield,standard,1,1,0,11,157.73,1735.03
c3909eee-53c8-11ea-b3f3-b88a60e194fb,9RI-4ORP,orderid:933619,crmid:8559673446,2020-02-06T01:15:43.000Z,website,prd1153,1583370943,1584062143,2020-03-05T01:15:43+00:00,2020-03-13T01:15:43+00:00,Admiralty Plaza: Charlotte,Admiralty Plaza,Charlotte,premium,1,1,0,8,136.66,1093.28
c3909eef-53c8-11ea-84d5-b88a60e194fb,ENC-GBLB,orderid:538973,crmid:6228087126,2019-12-20T20:36:50.000Z,mobile,prd1112,1578083810,1579207010,2020-01-03T20:36:50+00:00,2020-01-16T20:36:50+00:00,Aspen Heights: Birmingham,Aspen Heights,Birmingham,standard,1,1,0,13,140.08,1821.04
c390c608-53c8-11ea-817d-b88a60e194fb,B9U-TUST,orderid:782160,crmid:7267058760,2020-01-05T14:41:59.000Z,kiosk,prd1057,1578580919,1579272119,2020-01-09T14:41:59+00:00,2020-01-17T14:41:59+00:00,Admiralty Plaza: Mumbai,Admiralty Plaza,Mumbai,standard,1,1,0,8,186.04,1488.32
