id,reservationid,orderid,crmid,timestamp,orderType,productsku,hotelCheckInUnix,hotelCheckOutUnix,hotelCheckInTS,hotelCheckOutTS,hotelName,hotelChain,hotelLocation,hotelRoomType,hotelRoomCount,hotelGuestAdultCount,hotelGuestChildCount,hotelNightCount,hotelRoomPrice,hotelFinalPrice
c2becea4-53c8-11ea-b46e-b88a60e194fb,MS1-DOPP,orderid:855450,crmid:9457254063,2020-02-15T20:33:54.000Z,website,prd1136,1581885234,1582058034,2020-02-16T20:33:54+00:00,2020-02-18T20:33:54+00:00,Aspen Heights: Osaka,Aspen Heights,Osaka,standard,1,1,0,2,137.57,275.14
c2bef5b6-53c8-11ea-895e-b88a60e194fb,M3W-POLR,orderid:534829,crmid:8746552949,2020-02-15T20:24:54.000Z,website,prd1058,1582057494,1582143894,2020-02-18T20:24:54+00:00,2020-02-19T20:24:54+00:00,Blue Reef Resort: Delhi,Blue Reef Resort,Delhi,standard,1,1,0,1,107.38,107.38
c2bef5b7-53c8-11ea-93df-b88a60e194fb,BHO-KNFD,orderid:220700,crmid:2736634624,2020-02-15T20:23:57.000Z,website,prd1009,1583526237,1584563037,2020-03-06T20:23:57+00:00,2020-03-18T20:23:57+00:00,Admiralty Plaza: San Antonio,Admiralty Plaza,San Antonio,ultra-luxury,1,1,0,12,356.74,4280.88
c2bf1cc6-53c8-11ea-bb1e-b88a60e194fb,7C3-LIXW,orderid:884050,crmid:7639238027,2020-02-15T20:19:32.000Z,website,prd1157,1581884372,1581970772,2020-02-16T20:19:32+00:00,2020-02-17T20:19:32+00:00,Grandeur Hotels: Boston,Grandeur Hotels,Boston,standard,1,1,0,1,140.78,140.78
c2bf1cc7-53c8-11ea-a5f7-b88a60e194fb,AXM-DWLS,orderid:101831,crmid:6379701877,2020-02-15T20:01:00.000Z,website,prd1034,1584302460,1584820860,2020-03-15T20:01:00+00:00,2020-03-21T20:01:00+00:00,Blue Reef Resort: Albuquerque,Blue Reef Resort,Albuquerque,standard,1,1,0,6,126.64,759.84
c2bf43e2-53c8-11ea-89e0-b88a60e194fb,4ZF-SWVN,orderid:260335,crmid:[17278A8E02B00928],2020-02-15T19:58:58.000Z,website,prd1088,1581883138,1582315138,2020-02-16T19:58:58+00:00,2020-02-21T19:58:58+00:00,Aspen Heights: Ankara,Aspen Heights,Ankara,standard,1,1,0,5,119.25,596.25
c2bf6b42-53c8-11ea-babc-b88a60e194fb,3L8-P3EK,orderid:738945,crmid:1539619644,2020-02-15T19:56:32.000Z,website,prd1035,1583265392,1583351792,2020-03-03T19:56:32+00:00,2020-03-04T19:56:32+00:00,Hospitality Inn: Tucson,Hospitality Inn,Tucson,luxury,1,1,0,1,319.28,319.28
c2bf91fa-53c8-11ea-9dc7-b88a60e194fb,ERO-44KD,orderid:247855,crmid:1789277903,2020-02-15T19:45:15.000Z,website,prd1071,1583437515,1583696715,2020-03-05T19:45:15+00:00,2020-03-08T19:45:15+00:00,Hospitality Inn: Seoul,Hospitality Inn,Seoul,standard,1,1,0,3,141.63,424.89
c2bf91fb-53c8-11ea-b8ce-b88a60e194fb,NA2-IA11,orderid:453513,crmid:2328522611,2020-02-15T19:42:45.000Z,website,prd1001,1583955765,1584733365,2020-03-11T19:42:45+00:00,2020-03-20T19:42:45+00:00,Grandeur Hotels: New York,Grandeur Hotels,New York,standard,1,1,0,9,165.04,1485.36
c2bfb902-53c8-11ea-9066-b88a60e194fb,MEX-ZM86,orderid:275817,crmid:2644470742,2020-02-15T19:38:55.000Z,website,prd1155,1581968335,1582141135,2020-02-17T19:38:55+00:00,2020-02-19T19:38:55+00:00,Hospitality Inn: Denver,Hospitality Inn,Denver,standard,1,1,0,2,138.41,276.82
c2bfe018-53c8-11ea-8950-b88a60e194fb,I63-I1BO,orderid:815639,crmid:5713685419,2020-02-15T19:30:09.000Z,website,prd1119,1581881409,1581967809,2020-02-16T19:30:09+00:00,2020-02-17T19:30:09+00:00,Hospitality Inn: Turin,Hospitality Inn,Turin,standard,1,1,0,1,135.24,135.24
c2bfe019-53c8-11ea-9000-b88a60e194fb,Y9C-PNWC,orderid:129334,crmid:[7BDDAA2B237D8631],2020-02-15T19:29:44.000Z,website,prd1021,1581967784,1582140584,2020-02-17T19:29:44+00:00,2020-02-19T19:29:44+00:00,Admiralty Plaza: Denver,Admiralty Plaza,Denver,standard,1,1,0,2,164.16,328.32
c2c00722-53c8-11ea-b2f9-b88a60e194fb,HIB-FVDU,orderid:491495,crmid:[50C35B829D0FF3A2],2020-02-15T19:29:19.000Z,website,prd1170,1582054159,1583090959,2020-02-18T19:29:19+00:00,2020-03-01T19:29:19+00:00,Restful Nights: Fresno,Restful Nights,Fresno,standard,1,1,0,12,116.17,1394.04
c2c02e28-53c8-11ea-9740-b88a60e194fb,1NK-FKWC,orderid:544006,crmid:2335512246,2020-02-15T19:24:39.000Z,website,prd1163,1582053879,1583522679,2020-02-18T19:24:39+00:00,2020-03-06T19:24:39+00:00,Nesting Box Inn: Oklahoma City,Nesting Box Inn,Oklahoma City,presidential-suite,1,1,0,17,867.6,14749.2
c2c02e29-53c8-11ea-914d-b88a60e194fb,WQY-XCPL,orderid:237452,crmid:6668993611,2020-02-15T19:16:51.000Z,website,prd1004,1583608611,1584127011,2020-03-07T19:16:51+00:00,2020-03-13T19:16:51+00:00,Aspen Heights: Boulder,Aspen Heights,Boulder,standard,1,1,0,6,157.89,947.34
c2c05564-53c8-11ea-b1f5-b88a60e194fb,TAB-7WA1,orderid:127538,crmid:9918049608,2020-02-15T18:48:35.000Z,website,prd1098,1581965315,1582051715,2020-02-17T18:48:35+00:00,2020-02-18T18:48:35+00:00,Restful Nights: Kiev,Restful Nights,Kiev,standard,1,1,0,1,137.38,137.38
c2c07c4c-53c8-11ea-8e53-b88a60e194fb,JBU-JTYQ,orderid:536626,crmid:[649618239F93BE3C],2020-02-15T18:44:21.000Z,website,prd1103,1581965061,1582137861,2020-02-17T18:44:21+00:00,2020-02-19T18:44:21+00:00,Nesting Box Inn: Hamburg,Nesting Box Inn,Hamburg,standard,1,1,0,2,142.69,285.38
c2c07c4d-53c8-11ea-9090-b88a60e194fb,5KS-TMIS,orderid:795438,crmid:5534527119,2020-02-15T18:43:01.000Z,website,prd1008,1581964981,1582137781,2020-02-17T18:43:01+00:00,2020-02-19T18:43:01+00:00,Repose Resort: Philadelphia,Repose Resort,Philadelphia,standard,1,1,0,2,171.88,343.76
c2c0a364-53c8-11ea-b0de-b88a60e194fb,DBA-LFA9,orderid:151584,crmid:9801653854,2020-02-15T18:23:46.000Z,website,prd1193,1583951026,1584555826,2020-03-11T18:23:46+00:00,2020-03-18T18:23:46+00:00,Grandeur Hotels: Kinshasa,Grandeur Hotels,Kinshasa,standard,1,1,0,7,128.13,896.91
c2c0a365-53c8-11ea-b065-b88a60e194fb,JY8-KQ2M,orderid:691660,crmid:[214E8E12F7EB813E],2020-02-15T18:23:03.000Z,website,prd1039,1583346183,1583691783,2020-03-04T18:23:03+00:00,2020-03-08T18:23:03+00:00,Family Fun Hotels: Kansas City,Family Fun Hotels,Kansas City,premium,1,1,0,4,142.8,571.2
c2c0ca74-53c8-11ea-8eda-b88a60e194fb,EIS-UYT2,orderid:356426,crmid:4619429966,2020-02-15T18:03:14.000Z,website,prd1063,1581876194,1582135394,2020-02-16T18:03:14+00:00,2020-02-19T18:03:14+00:00,Family Fun Hotels: London,Family Fun Hotels,London,premium,1,1,0,3,145.11,435.33
c2c0f19c-53c8-11ea-ae08-b88a60e194fb,K6H-CTAQ,orderid:600871,crmid:2342505394,2020-02-15T17:57:52.000Z,website,prd1131,1582221472,1582394272,2020-02-20T17:57:52+00:00,2020-02-22T17:57:52+00:00,Hospitality Inn: Sheffield,Hospitality Inn,Sheffield,premium,1,1,0,2,172.54,345.08
c2c0f19d-53c8-11ea-9402-b88a60e194fb,AJ6-9ODY,orderid:823262,crmid:6266742256,2020-02-15T17:56:56.000Z,website,prd1191,1582135016,1582394216,2020-02-19T17:56:56+00:00,2020-02-22T17:56:56+00:00,Hospitality Inn: Mumbai,Hospitality Inn,Mumbai,standard,1,1,0,3,118.01,354.03
c2c1189a-53c8-11ea-b08d-b88a60e194fb,PL7-SEAB,orderid:248953,crmid:[74C2E654625F6E65],2020-02-15T17:35:31.000Z,website,prd1040,1581874531,1582047331,2020-02-16T17:35:31+00:00,2020-02-18T17:35:31+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,standard,1,1,0,2,122.09,244.18
c2c1189b-53c8-11ea-b832-b88a60e194fb,1JR-AX4I,orderid:631731,crmid:[64A71B576FC5B1FE],2020-02-15T17:34:41.000Z,website,prd1128,1582133681,1582392881,2020-02-19T17:34:41+00:00,2020-02-22T17:34:41+00:00,Repose Resort: Rotterdam,Repose Resort,Rotterdam,standard,1,1,0,3,103.8,311.4
c2c13fac-53c8-11ea-9662-b88a60e194fb,DI6-J52N,orderid:245287,crmid:3159785818,2020-02-15T17:32:44.000Z,website,prd1148,1581874364,1582047164,2020-02-16T17:32:44+00:00,2020-02-18T17:32:44+00:00,Aspen Heights: Jacksonville,Aspen Heights,Jacksonville,standard,1,1,0,2,142.66,285.32
c2c13fad-53c8-11ea-8c3f-b88a60e194fb,ZGI-PIOT,orderid:931688,crmid:6328282362,2020-02-15T17:32:31.000Z,website,prd1161,1581874351,1582219951,2020-02-16T17:32:31+00:00,2020-02-20T17:32:31+00:00,Sapphire Suites: Memphis,Sapphire Suites,Memphis,standard,1,1,0,4,159.88,639.52
c2c166f4-53c8-11ea-a4d6-b88a60e194fb,VCU-LHN3,orderid:834865,crmid:5240352635,2020-02-15T17:31:50.000Z,website,prd1193,1581874310,1582047110,2020-02-16T17:31:50+00:00,2020-02-18T17:31:50+00:00,Grandeur Hotels: Kinshasa,Grandeur Hotels,Kinshasa,premium,1,1,0,2,179.25,358.5
c2c166f5-53c8-11ea-8389-b88a60e194fb,VSY-MI9X,orderid:424148,crmid:1333400520,2020-02-15T17:28:25.000Z,website,prd1122,1584293305,1584638905,2020-03-15T17:28:25+00:00,2020-03-19T17:28:25+00:00,Restful Nights: Valencia,Restful Nights,Valencia,standard,1,1,4,4,137.19,548.76
c2c18f00-53c8-11ea-a800-b88a60e194fb,DDD-WGOE,orderid:767503,crmid:1590044261,2020-02-15T17:24:17.000Z,website,prd1016,1583342657,1583947457,2020-03-04T17:24:17+00:00,2020-03-11T17:24:17+00:00,Aspen Heights: Columbus,Aspen Heights,Columbus,premium,1,1,2,7,158.5,1109.5
c2c18f01-53c8-11ea-9dbf-b88a60e194fb,OVH-YAZ0,orderid:528281,crmid:[487747895571FFB3],2020-02-15T17:22:41.000Z,website,prd1182,1581873761,1582132961,2020-02-16T17:22:41+00:00,2020-02-19T17:22:41+00:00,Restful Nights: Minneapolis,Restful Nights,Minneapolis,standard,1,1,0,3,124.92,374.76
c2c1b61a-53c8-11ea-af1b-b88a60e194fb,6JN-LNAM,orderid:940482,crmid:2385529916,2020-02-15T17:22:08.000Z,website,prd1166,1583601728,1583860928,2020-03-07T17:22:08+00:00,2020-03-10T17:22:08+00:00,Blue Reef Resort: Baltimore,Blue Reef Resort,Baltimore,standard,1,1,0,3,157.68,473.04
c2c1b61b-53c8-11ea-9e9a-b88a60e194fb,XRW-D7O5,orderid:912184,crmid:7985388850,2020-02-15T17:21:03.000Z,website,prd1040,1584033663,1584638463,2020-03-12T17:21:03+00:00,2020-03-19T17:21:03+00:00,Aspen Heights: Atlanta,Aspen Heights,Atlanta,standard,1,1,0,7,130.18,911.26
c2c1dd4a-53c8-11ea-8d5e-b88a60e194fb,YAN-WQKL,orderid:697034,crmid:9923969916,2020-02-15T17:20:49.000Z,website,prd1119,1583515249,1584033649,2020-03-06T17:20:49+00:00,2020-03-12T17:20:49+00:00,Hospitality Inn: Turin,Hospitality Inn,Turin,standard,1,1,0,6,167.99,1007.94
c2c1dd4b-53c8-11ea-a06e-b88a60e194fb,CCH-FOLO,orderid:875675,crmid:8950228487,2020-02-15T17:20:38.000Z,website,prd1009,1581873638,1581960038,2020-02-16T17:20:38+00:00,2020-02-17T17:20:38+00:00,Admiralty Plaza: San Antonio,Admiralty Plaza,San Antonio,premium,1,1,0,1,141.32,141.32
c2c20466-53c8-11ea-b3c6-b88a60e194fb,IXD-PIVQ,orderid:521350,crmid:7871056122,2020-02-15T17:16:15.000Z,website,prd1148,1581959775,1582218975,2020-02-17T17:16:15+00:00,2020-02-20T17:16:15+00:00,Aspen Heights: Jacksonville,Aspen Heights,Jacksonville,premium,1,1,0,3,152.47,457.41
c2c20467-53c8-11ea-a754-b88a60e194fb,OBB-LGXK,orderid:711105,crmid:9614335868,2020-02-15T17:07:01.000Z,website,prd1064,1581872821,1582218421,2020-02-16T17:07:01+00:00,2020-02-20T17:07:01+00:00,Aspen Heights: Paris,Aspen Heights,Paris,premium,1,1,0,4,153.67,614.68
c2c22a42-53c8-11ea-b415-b88a60e194fb,UVY-ALZC,orderid:240331,crmid:6429187396,2020-02-15T16:56:34.000Z,website,prd1046,1582217794,1582304194,2020-02-20T16:56:34+00:00,2020-02-21T16:56:34+00:00,Blue Reef Resort: Virginia Beach,Blue Reef Resort,Virginia Beach,premium,1,1,0,1,105.94,105.94
c2c25114-53c8-11ea-bda8-b88a60e194fb,0KS-JHZF,orderid:339131,crmid:7170842039,2020-02-15T16:51:27.000Z,website,prd1178,1584031887,1584204687,2020-03-12T16:51:27+00:00,2020-03-14T16:51:27+00:00,Blue Reef Resort: Colorado Springs,Blue Reef Resort,Colorado Springs,premium,1,1,0,2,144.62,289.24
c2c25115-53c8-11ea-86b4-b88a60e194fb,JM2-4F1H,orderid:203187,crmid:9114181328,2020-02-15T16:39:30.000Z,website,prd1045,1581871170,1581957570,2020-02-16T16:39:30+00:00,2020-02-17T16:39:30+00:00,Admiralty Plaza: Miami,Admiralty Plaza,Miami,premium,1,1,0,1,163.2,163.2
c2c2781c-53c8-11ea-859c-b88a60e194fb,4AT-CPHQ,orderid:852402,crmid:7265974529,2020-02-15T16:39:14.000Z,website,prd1027,1581871154,1582130354,2020-02-16T16:39:14+00:00,2020-02-19T16:39:14+00:00,Family Fun Hotels: Memphis,Family Fun Hotels,Memphis,premium,1,1,0,3,155.95,467.85
c2c29f9e-53c8-11ea-868a-b88a60e194fb,UEQ-HNFG,orderid:322560,crmid:2454819640,2020-02-15T16:36:47.000Z,website,prd1094,1582303007,1582389407,2020-02-21T16:36:47+00:00,2020-02-22T16:36:47+00:00,Blue Reef Resort: Berlin,Blue Reef Resort,Berlin,standard,1,1,0,1,163.14,163.14
c2c29f9f-53c8-11ea-a6d5-b88a60e194fb,FKW-QUBE,orderid:841830,crmid:8467411815,2020-02-15T16:29:49.000Z,website,prd1184,1581870589,1582043389,2020-02-16T16:29:49+00:00,2020-02-18T16:29:49+00:00,Aspen Heights: Arlington,Aspen Heights,Arlington,standard,1,1,0,2,178.03,356.06
c2c2c7a8-53c8-11ea-8448-b88a60e194fb,YNX-UGTR,orderid:704345,crmid:6176465752,2020-02-15T16:23:36.000Z,website,prd1194,1582907016,1583079816,2020-02-28T16:23:36+00:00,2020-03-01T16:23:36+00:00,Restful Nights: Tianjin,Restful Nights,Tianjin,standard,1,1,0,2,192.04,384.08
c2c2c7a9-53c8-11ea-9912-b88a60e194fb,PYN-4IMB,orderid:607081,crmid:4764680333,2020-02-15T16:19:08.000Z,website,prd1051,1584116348,1584807548,2020-03-13T16:19:08+00:00,2020-03-21T16:19:08+00:00,Family Fun Hotels: New Orleans,Family Fun Hotels,New Orleans,standard,1,1,0,8,124.21,993.68
c2c2eeb8-53c8-11ea-b8b3-b88a60e194fb,VRP-EGVL,orderid:873030,crmid:2913821757,2020-02-15T16:14:57.000Z,website,prd1100,1581869697,1582042497,2020-02-16T16:14:57+00:00,2020-02-18T16:14:57+00:00,Aspen Heights: Misk,Aspen Heights,Misk,standard,1,1,0,2,80.97,161.94
c2c2eeb9-53c8-11ea-8fff-b88a60e194fb,AAR-P0NF,orderid:286542,crmid:3563491299,2020-02-15T16:12:42.000Z,website,prd1085,1583683962,1584634362,2020-03-08T16:12:42+00:00,2020-03-19T16:12:42+00:00,Grandeur Hotels: Saint Petersburg,Grandeur Hotels,Saint Petersburg,standard,1,1,0,11,101.59,1117.49
c2c315dc-53c8-11ea-997a-b88a60e194fb,PWA-2JSR,orderid:704140,crmid:1864000944,2020-02-15T16:11:02.000Z,website,prd1119,1583424662,1584547862,2020-03-05T16:11:02+00:00,2020-03-18T16:11:02+00:00,Hospitality Inn: Turin,Hospitality Inn,Turin,ultra-luxury,1,1,0,13,265.45,3450.85
c2c315dd-53c8-11ea-921a-b88a60e194fb,ZZE-PR7Y,orderid:266039,crmid:[3273AC63652B2CD8],2020-02-15T16:07:44.000Z,website,prd1093,1582042064,1582128464,2020-02-18T16:07:44+00:00,2020-02-19T16:07:44+00:00,Admiralty Plaza: Yokohama,Admiralty Plaza,Yokohama,presidential-suite,1,1,0,1,985.25,985.25
c2c33d06-53c8-11ea-b2aa-b88a60e194fb,LPM-NVXB,orderid:717057,crmid:[556C10E930D1FD31],2020-02-15T16:07:13.000Z,website,prd1037,1583683633,1584115633,2020-03-08T16:07:13+00:00,2020-03-13T16:07:13+00:00,Grandeur Hotels: Sacramento,Grandeur Hotels,Sacramento,standard,1,1,0,5,129.25,646.25
c2c33d07-53c8-11ea-892d-b88a60e194fb,U6I-S960,orderid:568118,crmid:9283936442,2020-02-15T16:07:11.000Z,website,prd1011,1581869231,1582042031,2020-02-16T16:07:11+00:00,2020-02-18T16:07:11+00:00,Hospitality Inn: Dallas,Hospitality Inn,Dallas,premium,1,1,0,2,123.63,247.26
c2c363de-53c8-11ea-90ff-b88a60e194fb,NUO-SST2,orderid:633847,crmid:3889844256,2020-02-15T16:02:39.000Z,website,prd1045,1581868959,1582128159,2020-02-16T16:02:39+00:00,2020-02-19T16:02:39+00:00,Admiralty Plaza: Miami,Admiralty Plaza,Miami,standard,1,1,0,3,129.84,389.52
c2c363df-53c8-11ea-bda9-b88a60e194fb,KH8-EWY4,orderid:911593,crmid:9044885870,2020-02-15T15:55:02.000Z,website,prd1188,1584114902,1584633302,2020-03-13T15:55:02+00:00,2020-03-19T15:55:02+00:00,Repose Resort: Tampa,Repose Resort,Tampa,standard,1,1,0,6,125.73,754.38
c2c389ac-53c8-11ea-b71b-b88a60e194fb,E2S-HFGE,orderid:373929,crmid:3009420295,2020-02-15T15:51:31.000Z,website,prd1111,1582386691,1582559491,2020-02-22T15:51:31+00:00,2020-02-24T15:51:31+00:00,Family Fun Hotels: Prague,Family Fun Hotels,Prague,standard,1,1,3,2,141.01,282.02
c2c389ad-53c8-11ea-8b8e-b88a60e194fb,FDR-0HDB,orderid:213454,crmid:7343284774,2020-02-15T15:49:56.000Z,website,prd1069,1583596196,1584114596,2020-03-07T15:49:56+00:00,2020-03-13T15:49:56+00:00,Admiralty Plaza: Singapore,Admiralty Plaza,Singapore,premium,1,1,0,6,101.65,609.9
